x,y,z
7.499445352212446,3.0308509330680824,1.0
2.6022790314529765,3.4555088263470726,5.0
9.381731582117695,2.409691403447442,1.0
13.36131911036935,1.7727882219389302,3.0
7.861390433176476,5.520526527365383,1.0
1.5724435873388662,1.1383876188661015,5.0
1.0923261036338272,11.340841724332453,4.0
7.510792455985071,3.6942887314575072,1.0
10.153898307958332,12.326114931449492,2.0
2.3899726850770664,10.936369314766338,4.0
11.196000350590216,12.573613310010627,2.0
12.9264095245421,1.0235263646144284,3.0
1.6268143790932614,10.220832411881169,4.0
12.85582106230119,2.1511967480193257,3.0
2.3492992429230473,11.525402942392766,0.0
1.5324623592930107,1.90578381678518,5.0
12.012136369815003,7.262820753549256,0.0
12.713985131188629,11.869217956424734,2.0
0.5627164410851111,11.709576452560448,4.0
1.292598249263865,11.298978729588777,4.0
1.0806622679408793,11.860170327120244,4.0
13.389716253428192,3.0604108428806094,3.0
8.033462664693374,5.2905802835028855,1.0
9.950936912585156,3.444508387406189,1.0
1.444837762283834,4.462504318538886,5.0
1.9130392185275245,2.958078541832635,5.0
1.1384113163094816,13.289146058313658,4.0
0.6636494419696085,9.47276476092252,4.0
3.6947746755414914,9.293325357270216,0.0
10.27384528550273,13.300032301764006,2.0
9.624979734017586,3.44933768710529,1.0
8.311438338761057,3.59377099316886,1.0
2.752043282725513,2.509378184964442,5.0
4.068521953012789,7.629982069205176,0.0
12.556958422550284,1.8770743811463955,3.0
7.188819651640097,2.0412787611979293,1.0
8.216964418329965,1.6670960996743858,1.0
5.433106249111765,7.071387926272407,0.0
13.448919611980928,14.209133812967616,2.0
4.8443209983888345,6.857942476201888,0.0
9.319068495370107,6.045275727645923,1.0
0.7112829795051523,9.43332395675273,4.0
8.16136861997313,2.336700421277573,1.0
13.317163776832892,13.524426252478689,2.0
13.072007075401928,1.134402777620331,3.0
5.413490269054993,11.023877686111014,0.0
1.4513356956616503,11.04727552715315,4.0
1.4139885788835547,5.228667358031817,5.0
16.76562721919251,12.3409966247223,2.0
4.452416828825054,7.997672614951648,0.0
5.866860677547139,8.972142645918789,0.0
3.7834195188334205,2.9111546239337143,5.0
3.028069565205888,9.233918849013412,0.0
7.726539092984239,6.93114097228196,0.0
7.1283864992997845,2.6449530504697645,1.0
12.668088273465505,0.4744942567680139,3.0
5.6838385553435895,9.511318552983889,0.0
8.273528522998543,4.984399702725188,1.0
1.3167270032077507,12.710575273539483,4.0
13.446628834772524,1.8685469594672106,3.0
5.733920237767356,12.815117234180175,0.0
6.811938987711276,4.550738965017995,1.0
8.8519722290075,3.607349731233176,1.0
1.3795531882772967,13.59838080426834,4.0
11.482506048187458,12.070130303244914,2.0
12.796637597312602,0.6899248814038591,3.0
3.1772188681559332,9.168123067109729,0.0
3.6736584818476192,2.8475564356845906,5.0
5.843877614585297,10.528026096620867,0.0
7.670006008768746,4.949842675881126,1.0
4.299339668561204,7.644240241421398,0.0
12.451749463118512,0.8414112799485339,3.0
8.158406841934156,2.9370359755219564,1.0
4.20812168698429,7.342445934478882,0.0
1.6654669507039577,1.565097086953,5.0
8.079023930195198,3.1794198517122494,1.0
13.840178952606653,13.352464647257884,2.0
12.807516555382213,1.4106460857694334,3.0
1.4461080148815182,5.479873851838474,5.0
13.432005317515706,0.43814807979165493,3.0
1.3470793280028577,11.787537779422248,4.0
1.9532736906488815,9.671966964774766,0.0
7.960400260468869,9.601153572051894,0.0
3.445345585148729,8.682954756536974,0.0
2.8000334384299848,8.995758218498539,0.0
12.180768089067396,12.139776011849222,2.0
1.7912178514593937,10.572489218607739,4.0
3.197678508693132,7.669306447111246,0.0
6.930613636537176,3.595175964631681,1.0
4.51756803006556,10.9474455393765,0.0
2.9192877452708954,9.459187373831666,0.0
2.376055307217956,10.166698484158916,0.0
7.876524338042631,2.497154297155679,1.0
7.494529851827464,4.560145865364779,1.0
13.416121325692256,0.22756190476000862,3.0
1.3449077095391255,8.803623178460214,4.0
12.986183308520019,12.689879327344372,2.0
10.306992594341096,12.181371224104492,2.0
2.642914157367427,7.363196159500548,0.0
2.0864124140592972,7.767103016521976,0.0
13.357436877881845,1.1940492739779487,3.0
2.504923563155585,8.417232331120895,0.0
7.8834266884218565,2.9466031716387735,1.0
13.68778981956007,0.8398373470743025,3.0
1.2022150362179311,1.4719073366904813,5.0
11.621340706622426,12.680724251945964,2.0
2.230583745339737,1.1898337236478043,5.0
1.7455081360221183,2.9899365029446603,5.0
8.624239311574115,5.460114712033766,1.0
12.137121259424339,7.299715863553918,0.0
13.227299065986228,0.6722976997689261,3.0
7.515963939172463,5.795452672833811,1.0
11.589770468725426,12.5365261431057,2.0
8.622545009513404,3.313029926943856,1.0
14.389885519439897,12.356012946960387,2.0
3.865758871630314,7.760122969901636,0.0
6.945681630238399,2.701204867971659,1.0
13.197256664118735,2.616527960013148,3.0
13.318523597195265,3.1083224793053414,3.0
2.6173431296601177,8.17516531057309,0.0
14.344796348817844,12.074148636173948,2.0
6.439120903995539,12.771730033853167,0.0
12.71455458096251,2.424781135128643,3.0
10.699733807730746,13.542787293465038,2.0
1.7997979297821398,1.2553692429991103,5.0
9.915477023957862,7.743933953866756,0.0
4.409276939245151,9.60619897842785,0.0
9.423759999878522,8.885665819954248,0.0
6.420735071159703,7.84593611840606,0.0
3.8493697582874975,2.2694672957246373,5.0
1.4335441423693132,7.819455360933492,5.0
12.759317407083293,13.674266716394133,2.0
7.426521488093194,3.082120165332003,1.0
12.927939160250666,2.7682097253242084,3.0
7.601069162028032,5.023775483865849,1.0
1.1661829196199074,0.8244614308695006,5.0
8.622558043370883,3.916648059513239,1.0
0.8560234336416235,13.071363744478393,4.0
8.03156581241435,4.674116763920816,1.0
14.058432747754981,12.122913431063358,2.0
7.059700593706033,7.320251564101013,0.0
12.285651419203797,12.690386508859582,2.0
5.687174828791896,8.54416074634081,0.0
0.388914850805092,15.860091692499353,4.0
12.758579448724666,14.177283668734583,2.0
4.332920580694637,9.193913834265429,0.0
5.109683605837039,9.268924678463,0.0
8.888704462485041,2.932041320660927,1.0
11.439481960195451,12.577741218712518,2.0
1.1667384923072905,10.070230810386223,4.0
12.355168834816457,12.838203759639882,2.0
9.678231422799561,12.108495619553004,2.0
2.507135784624918,2.486053980140672,5.0
9.794544060867425,11.943307132452567,2.0
0.5825004300860429,11.13606609918133,4.0
3.011356361175401,8.34069188992871,0.0
2.5755668353374035,3.0884577658754773,5.0
5.596912904813203,8.108752452993121,0.0
2.1334899871779816,3.412114853524256,5.0
5.890846696911964,11.338516577265285,0.0
1.4052227336543774,0.7106433438103771,5.0
7.803423954674226,2.9920980708216334,1.0
1.4583076799711168,9.732960835103585,4.0
11.407719556874461,12.932146302955548,2.0
11.37795765844311,13.598661708871147,2.0
13.959584136107024,4.536058967962195,3.0
1.5095554085681169,9.480517545790168,4.0
4.5193515016586,8.321503537752426,0.0
11.859321568420523,1.097774415508348,3.0
5.3960316907994414,8.066362338986277,0.0
13.096130797795237,-0.27145597733764376,3.0
9.786246341215815,12.10848328883277,2.0
0.7227003034261452,12.181569074850767,4.0
13.06219583541663,0.8601766980273995,3.0
13.861749338471688,2.433436686680458,3.0
12.861574292289696,5.698119141236933,3.0
1.6900500428025484,0.6555669778748415,5.0
13.618606725853466,13.442686005339631,2.0
13.49879583717466,1.6401048977928674,3.0
3.537732981895483,1.8487734747837263,5.0
13.507565482856013,0.6624743286296708,3.0
13.067504051023912,4.401823778977307,3.0
2.0286826258011192,3.6765394088284933,5.0
12.416205701545152,13.128335459968115,2.0
1.381224303070157,3.472799148057314,5.0
3.1697579619069405,11.985180741845173,0.0
1.4805611766817746,14.900078301651519,4.0
1.3950293246571852,15.918678000162572,4.0
1.8604898241794532,12.562647054825753,4.0
7.9724758904120225,3.7999105756341134,1.0
11.458210737243965,12.21606780842957,2.0
3.051027460746447,10.479794813971678,5.0
1.4849953232927677,2.319088353063819,5.0
12.066023201585434,12.598034734363363,2.0
14.724034549564118,13.410745892123082,2.0
3.2636698617836544,1.9478161788541108,5.0
8.566600457069628,5.909262532660384,1.0
2.404860561218098,6.207945563520822,5.0
8.280766206683607,6.16744710660698,1.0
12.320930005053773,-0.10799886037112018,3.0
7.706503727040797,3.797078113910592,1.0
7.832970568505045,2.7450238038583734,1.0
5.634867988768828,11.989333214008251,0.0
13.08163909606526,0.10316478167674281,3.0
7.247768156574564,8.533808375614342,0.0
1.981414898954224,3.736074309264143,5.0
1.2810861838642382,6.195869713947625,5.0
8.71676032272755,2.6387097952963843,1.0
13.851347045183653,2.789087729464288,3.0
12.384902440381163,2.4613065383855877,3.0
11.274891259566559,12.227911401417359,2.0
2.8980589009989046,2.432142602467465,5.0
16.917560487665064,13.256120432477674,2.0
3.3456104738979917,8.508781060105811,0.0
14.879892304438968,11.781283620065963,2.0
1.7880479202150292,4.564846401573012,5.0
12.390453128623543,13.752138748517737,2.0
13.230741345976602,1.0570200838397232,3.0
2.0761764068803634,14.326100937082657,4.0
14.007108788217014,12.43710425559486,2.0
14.328669622117244,12.985195759913427,2.0
1.4356119806162815,9.647824383830665,4.0
10.696573648530595,13.452037752571426,2.0
13.168305891744575,0.31678831389254963,3.0
1.4494329587036134,2.4480334183607306,5.0
12.535646542600103,12.526664554510603,2.0
13.844463473738445,12.194041143007395,2.0
11.158202515312622,12.607848431941678,2.0
3.684620252131813,8.663014522618715,0.0
2.078400965441415,1.1077889773753746,5.0
2.1516887120275294,1.9477521800185778,5.0
10.051213287244934,12.783709219331099,2.0
1.4461748798732619,11.244736407165766,4.0
1.806850184082364,3.8041209937538993,5.0
12.878573833712176,12.93628381087119,2.0
13.200162379075547,0.12392258486442322,3.0
1.3432785481847134,12.521112213221878,4.0
3.012274711232066,10.605286119414075,0.0
10.583518304499064,12.00085697706144,2.0
3.1706630000338287,10.970698540778113,0.0
14.016507544806764,12.556765209046311,2.0
4.1821496124139745,5.2355664439300895,5.0
13.16406652855566,0.4991474795785281,3.0
7.3500532189503325,4.4523500173151564,1.0
8.9472767136791,5.0668753817569545,1.0
11.015183003041818,12.430409679708486,2.0
1.873369974155526,9.88225641528571,4.0
1.1891523878325445,11.572161335552696,4.0
1.336540171092345,10.996982877461306,4.0
14.179040299132144,12.735807714778405,2.0
4.4614652374693495,9.140247325937999,0.0
1.6088805903156076,4.007874953370294,5.0
6.19389805596591,7.373042832552847,0.0
2.777927913944865,10.171126262664831,0.0
1.0453857218257738,11.621840228731173,4.0
2.3345193340169805,3.7509013436185037,5.0
9.962145583115085,4.536574735077782,1.0
7.968276825443388,3.303878006066691,1.0
1.1187816525011345,12.934767385773887,4.0
6.155753944800287,10.436386934826418,0.0
1.4684600461206645,4.626386214342146,5.0
0.9400993171073716,14.995062101559181,4.0
1.9365282931129058,1.2662339608501307,5.0
1.4254197933207218,11.843882079397607,4.0
8.062606627051196,3.04940287589509,1.0
1.8726476869317965,6.540061781450635,5.0
7.713327533296852,7.775390389226276,1.0
4.944898137543911,9.398324453122548,0.0
2.788766761274918,2.7609709230712536,5.0
0.5601695991619191,2.35755453807326,5.0
10.863835105274807,12.20952947299858,2.0
8.718084257215931,7.666613860655373,0.0
8.686839667993679,4.26346115356734,1.0
12.959061473406932,3.357207495445793,3.0
1.5418799753812888,10.372136199870798,4.0
3.1553538519652995,2.8369982847635367,5.0
12.814055563702718,11.81094333605803,2.0
13.078221480171496,-0.24654451806722544,3.0
2.1634882085592766,7.448458421598332,5.0
13.014638602570454,0.7432963734274666,3.0
1.218104737145381,3.771554804472626,5.0
12.531818538452395,0.27572394310359466,3.0
15.370673757128415,12.630204224755934,2.0
13.385029243660826,1.160265219430802,3.0
7.138661535595147,4.339854615629484,1.0
1.1455365595095754,1.5002835077323358,5.0
1.6131964697549028,11.125278786781676,4.0
7.312707737145947,6.333027861082737,1.0
1.4354869114156543,12.538568006501665,4.0
11.422634742974461,12.311273148914188,2.0
3.298658163072191,9.928051724515804,0.0
8.536070826899248,7.104434602357989,0.0
13.217686815145369,13.127583759911513,2.0
1.2659885423896196,6.417306016562528,5.0
11.509923636752843,14.118363621319293,2.0
16.012081776540512,12.850508244267882,2.0
12.503671581077251,1.0329458239686322,3.0
5.207534349158694,9.965953471700645,0.0
13.905726472060032,0.7159139800223397,3.0
8.665580342412193,5.356298049010741,1.0
1.3721245880618334,12.66815486964887,4.0
0.7275785147588099,2.5029149313913495,5.0
6.943097367861344,3.456235493229341,1.0
10.745716505818772,12.986075938219424,2.0
2.243149660150149,9.950296688237614,0.0
3.877240919630726,9.986713133573879,0.0
1.253431339499071,11.170596307384661,4.0
8.844812024951212,3.1179868722529767,1.0
0.9682388202859258,5.653992314715469,5.0
1.3970916612747557,11.393142597415347,4.0
3.295648943186586,8.36530667526744,0.0
7.828478043738686,5.384820690364403,1.0
8.108568263832469,2.0246538116471866,1.0
4.929316130384902,7.981785619415185,0.0
0.6112505569227336,10.600889477569593,4.0
6.796545193852711,7.15392838522283,0.0
3.7544405920884745,2.147304088102936,5.0
9.638852715326207,7.360192435838423,0.0
13.155276202279095,0.6073961369102409,3.0
8.796225414471381,3.233941460440561,1.0
8.780810191750716,5.010043314507562,1.0
8.013525954828546,1.9677272695409342,1.0
2.5569044302478012,4.30589196356439,5.0
10.492236334749055,12.974269128414756,2.0
13.914477810070839,12.782353492356762,2.0
10.697868749107213,13.274569836292537,2.0
13.831679251329254,0.38670214320920754,3.0
2.1265743303582,1.5765159838806755,5.0
5.482327068613195,9.933496875252615,0.0
7.44891360083586,2.130977488747237,1.0
13.165839251703158,0.7398312787728017,3.0
2.4871849092623606,8.70414132135179,0.0
8.546694284436363,2.30720710106238,1.0
7.618992194075561,1.2711090399197422,1.0
9.235581807325325,8.990718331120416,0.0
1.9025059295662992,5.745008944253647,5.0
2.8456178100818743,1.9571522697421995,5.0
7.165256476453695,8.481454250519489,0.0
1.8491033139639066,12.930465258072422,4.0
1.0903623931086113,4.620621239817469,5.0
11.669718574412231,12.247473247055146,2.0
1.5646662635911803,11.019906175753848,4.0
11.288035183860117,12.577504608389194,2.0
3.985896877603116,7.23080565018497,0.0
7.795228726843036,5.802400333469604,1.0
13.96638578579358,13.237509446927312,2.0
3.36321436974762,8.237273359236196,0.0
1.4512681223871648,0.8843900873212008,5.0
10.924179896538197,13.281925256529648,2.0
6.779518259345368,7.22142123766015,0.0
14.24810319449163,4.011155406367734,3.0
13.092639736258393,12.470519783922315,2.0
11.87472049206249,12.755985729991513,2.0
8.31803337213703,1.7667735328707213,1.0
14.090058680971104,2.626320766213068,3.0
8.453294184318858,5.408052825712922,1.0
13.959804785039257,13.881084523374675,2.0
11.252108396424983,13.052868644373332,2.0
6.5456635903538585,9.700726065834367,0.0
8.540321164671816,3.3543078898457406,1.0
1.7372590859296961,1.4670264175453673,5.0
3.4594710731949947,10.316896985591317,0.0
0.9627092306483436,10.84477909451369,4.0
2.2774235318575293,1.7859899122343532,5.0
15.225041096071973,12.699995686841376,2.0
1.2800280016089507,10.749043276574385,4.0
3.622667320191069,8.648145929995046,0.0
12.211181391987049,1.8000732728365307,3.0
1.8592769530521491,0.8740877777540037,5.0
4.284793556584679,7.145117361088161,0.0
9.325747653110842,12.476783795458415,2.0
2.7668030974598974,8.773942714138379,0.0
9.564244660390399,13.12308936266953,2.0
0.6073549077996627,14.12428868809262,4.0
11.60048863276267,12.29947974492941,2.0
8.491843683369174,2.864094775050872,1.0
3.667046195789419,7.525373154580644,0.0
1.7001236418923547,0.5166810403610185,5.0
12.311447444040123,0.97696062655292,3.0
15.05566818692004,12.10439719156242,2.0
1.0992476101048303,11.92978053386476,4.0
2.7066076005565685,8.203943950140284,0.0
2.852212406401733,11.986433235116912,0.0
9.23623088377676,3.8359735372544543,1.0
0.9457543768259171,10.893890088236223,4.0
14.335831371785309,13.17210245411323,2.0
13.130077478552847,0.9930371314285609,3.0
6.896463272216094,9.426014565118827,0.0
11.831312373648052,12.640338045480322,2.0
1.2587465307761678,11.310819865845254,4.0
1.950829603589721,2.5313755592490845,5.0
2.5763428168580784,8.386029305159353,0.0
15.279684379925534,12.183356620266402,2.0
13.598154882882639,0.959906713423603,3.0
12.881794577839127,-0.16376569948381292,3.0
1.3541078012033414,11.497363833837813,4.0
16.46107775749024,13.895887416745161,2.0
10.801010091097702,11.759825102931902,2.0
1.7500142329299682,11.365461880435923,4.0
12.525472469109816,-0.36733638650649986,3.0
1.0593572322966078,10.275047099446244,4.0
11.193884182418534,12.228705767419562,2.0
0.15964784081609285,9.580024891737938,4.0
4.809389523538155,10.015706527428215,0.0
1.3868917525105575,9.994912034611046,4.0
0.8300842714094658,13.495086524156244,4.0
1.9615581584353874,11.559000737328782,4.0
2.632559732373931,8.724743138631762,0.0
10.678328629027869,12.112209252380755,2.0
13.554943306660787,1.1221362888795858,3.0
13.477170990114123,0.9030002079163704,3.0
10.552562606003324,13.484254203023601,2.0
11.577076080147004,13.55982004070821,2.0
12.461729066385988,0.11691031438487474,3.0
0.6069279136933359,12.946281684364001,4.0
1.9458857521383752,10.455021542328122,4.0
7.594741208512022,4.623779564183762,1.0
2.6413498629103973,7.790289573183493,0.0
7.946711803300523,1.8334413560352343,1.0
1.3864649748902136,3.7867517476564547,5.0
1.8428952711848856,6.478077304064294,5.0
8.282512921886795,9.593656806736847,0.0
11.604380796146888,12.69652577313693,2.0
7.380104208517241,5.741357583492387,1.0
6.933589781321855,1.8705917983429363,1.0
3.320536927722789,2.633885470772428,5.0
1.4040172101893336,11.66618876431763,4.0
0.7734913081921732,9.746274927379275,4.0
2.113637106844365,13.440922602766872,4.0
11.921531145407315,12.085148109394392,2.0
7.311477264048655,5.883635717961772,1.0
14.88281745904656,12.324878544235276,2.0
11.287640796997401,12.858022080584748,2.0
2.2636260712006573,1.8031050400283308,5.0
2.291676024977839,3.219258850542463,5.0
0.7247130067448413,10.286839500366733,4.0
13.653930845822964,1.6230751061566764,3.0
2.1398756634588505,2.0738381443263716,5.0
13.303719727341061,1.5447198114150238,3.0
5.659710642507216,8.965461903780648,0.0
14.196360017307274,2.9928556168692726,3.0
1.2247430596878446,10.742391496841357,4.0
2.007545633929724,6.485583539055385,5.0
6.339387138483183,7.461661041145539,0.0
0.8605726958621216,10.84738113501686,4.0
4.7665618608773865,10.31544619198741,0.0
2.232133219857424,9.170022407597598,0.0
11.77808216846679,13.546728560660705,2.0
13.144694501589314,1.5324613742135067,3.0
13.357198631955383,0.10288243309363339,3.0
10.728509058088937,12.079430332399767,2.0
8.690959890269866,5.041643556318494,1.0
